Wall time,Step,Value
1558006546.0372741,1360,1.0
1558006546.1681862,1380,1.0
1558006546.498663,1400,1.0
1558006546.6327949,1420,1.0
1558006546.764479,1440,1.0
1558006546.896568,1460,0.9800000190734863
1558006547.0333922,1480,1.0
1558006547.1678588,1500,1.0
1558006547.3006332,1520,1.0
1558006547.434332,1540,1.0
1558006547.567084,1560,1.0
1558006547.695262,1580,1.0
1558006547.824714,1600,1.0
1558006547.953567,1620,1.0
1558006548.082894,1640,1.0
1558006548.2121658,1660,1.0
1558006548.341022,1680,1.0
1558006548.664,1700,1.0
1558006548.801562,1720,1.0
1558006548.928422,1740,1.0
1558006549.053729,1760,1.0
1558006549.180514,1780,1.0
1558006549.3053498,1800,1.0
1558006549.430298,1820,1.0
1558006549.555617,1840,1.0
1558006549.6872451,1860,0.9800000190734863
1558006549.817396,1880,1.0
1558006549.944754,1900,1.0
1558006550.072001,1920,1.0
1558006550.196474,1940,1.0
1558006550.3259032,1960,1.0
1558006550.451589,1980,1.0
1558006550.57802,2000,1.0
1558006550.89754,2020,1.0
1558006551.023647,2040,1.0
1558006551.1497128,2060,0.9800000190734863
1558006551.2773209,2080,1.0
1558006551.406241,2100,1.0
1558006551.5313668,2120,1.0
1558006551.657701,2140,1.0
1558006551.783148,2160,1.0
1558006551.9071841,2180,1.0
1558006552.0358741,2200,1.0
1558006552.161935,2220,1.0
1558006552.287632,2240,1.0
1558006552.4135191,2260,1.0
1558006552.5397718,2280,1.0
1558006552.66463,2300,1.0
1558006552.792831,2320,0.9800000190734863
1558006553.1138182,2340,1.0
1558006553.243707,2360,1.0
1558006553.3739789,2380,1.0
1558006553.5034602,2400,1.0
1558006553.631336,2420,1.0
1558006553.762178,2440,1.0
1558006553.89225,2460,0.9599999785423279
1558006554.0222988,2480,0.9599999785423279
1558006554.1529238,2500,1.0
1558006554.281069,2520,1.0
1558006554.4088051,2540,0.9800000190734863
1558006554.5351539,2560,1.0
1558006554.661336,2580,1.0
1558006554.7932212,2600,1.0
1558006554.92306,2620,1.0
1558006555.24468,2640,1.0
1558006555.371202,2660,1.0
1558006555.4990551,2680,1.0
1558006555.62675,2700,1.0
1558006555.749751,2720,1.0
1558006555.875755,2740,1.0
1558006556.002143,2760,1.0
1558006556.126744,2780,1.0
1558006556.251005,2800,1.0
1558006556.3811588,2820,1.0
1558006556.507327,2840,1.0
1558006556.633443,2860,1.0
1558006556.757524,2880,1.0
1558006556.880765,2900,1.0
1558006557.0093591,2920,1.0
1558006557.1363819,2940,1.0
1558006557.458678,2960,1.0
1558006557.58403,2980,1.0
1558006557.711087,3000,1.0
1558006557.8351092,3020,1.0
1558006557.961065,3040,1.0
1558006558.086664,3060,1.0
1558006558.21212,3080,1.0
1558006558.338305,3100,1.0
1558006558.46364,3120,0.9800000190734863
1558006558.588053,3140,1.0
1558006558.717105,3160,1.0
1558006558.843425,3180,1.0
1558006558.969289,3200,0.9800000190734863
1558006559.099039,3220,1.0
1558006559.226721,3240,1.0
1558006559.354788,3260,0.9800000190734863
1558006559.677567,3280,1.0
1558006559.816822,3300,1.0
1558006559.953165,3320,1.0
1558006560.083199,3340,1.0
1558006560.213016,3360,1.0
1558006560.341492,3380,1.0
1558006560.4762769,3400,1.0
1558006560.6062589,3420,1.0
1558006560.7372081,3440,0.9800000190734863
1558006560.8671858,3460,1.0
1558006560.996206,3480,0.9800000190734863
1558006561.1254241,3500,0.9800000190734863
1558006561.256487,3520,1.0
1558006561.389569,3540,1.0
1558006561.5199418,3560,1.0
1558006561.8441448,3580,1.0
