Wall time,Step,Value
1557995337.590487,0,0.4000000059604645
1557995337.7122712,20,0.6000000238418579
1557995337.8288472,40,0.20000000298023224
1557995337.939669,60,0.6000000238418579
1557995338.048459,80,0.6000000238418579
1557995338.157484,100,0.20000000298023224
1557995338.2714748,120,0.20000000298023224
1557995338.378735,140,0.20000000298023224
1557995338.4862862,160,0.20000000298023224
1557995338.593524,180,0.6000000238418579
1557995338.906089,200,0.4000000059604645
1557995339.0180092,220,0.4000000059604645
1557995339.129123,240,0.800000011920929
1557995339.242762,260,0.0
1557995339.3513799,280,0.4000000059604645
1557995339.4612029,300,0.4000000059604645
1557995339.5694652,320,0.800000011920929
1557995339.677952,340,0.6000000238418579
1557995339.787956,360,0.6000000238418579
1557995339.896383,380,0.6000000238418579
1557995340.006423,400,0.6000000238418579
1557995340.11468,420,1.0
1557995340.223326,440,0.6000000238418579
1557995340.33443,460,0.800000011920929
1557995340.445744,480,0.4000000059604645
1557995340.556725,500,0.800000011920929
1557995340.665151,520,0.800000011920929
1557995340.773473,540,0.20000000298023224
1557995341.082691,560,0.6000000238418579
1557995341.2094898,580,0.6000000238418579
1557995341.327324,600,1.0
1557995341.445392,620,0.6000000238418579
1557995341.5582569,640,0.800000011920929
1557995341.672024,660,0.6000000238418579
1557995341.7818391,680,0.20000000298023224
1557995341.888248,700,0.6000000238418579
1557995341.99475,720,0.20000000298023224
1557995342.100182,740,0.800000011920929
1557995342.2085278,760,0.800000011920929
1557995342.317287,780,0.800000011920929
1557995342.424691,800,0.4000000059604645
1557995342.532083,820,0.4000000059604645
1557995342.640872,840,0.6000000238418579
1557995342.748975,860,0.800000011920929
1557995342.85709,880,0.800000011920929
1557995342.9656808,900,0.800000011920929
1557995343.280927,920,0.4000000059604645
1557995343.392998,940,1.0
1557995343.499855,960,0.800000011920929
1557995343.60673,980,0.6000000238418579
1557995343.714672,1000,0.4000000059604645
1557995343.830146,1020,0.6000000238418579
1557995343.949546,1040,0.4000000059604645
1557995344.066296,1060,0.800000011920929
1557995344.18572,1080,0.6000000238418579
1557995344.302369,1100,0.800000011920929
1557995344.422768,1120,0.6000000238418579
1557995344.5457401,1140,0.6000000238418579
1557995344.6714969,1160,0.800000011920929
1557995344.80235,1180,0.800000011920929
1557995344.936984,1200,0.800000011920929
1557995345.0664058,1220,0.800000011920929
1557995345.190631,1240,0.6000000238418579
1557995345.5074182,1260,0.800000011920929
1557995345.63282,1280,0.800000011920929
1557995345.752387,1300,0.800000011920929
1557995345.8726988,1320,0.800000011920929
1557995345.992453,1340,0.4000000059604645
1557995346.113857,1360,0.6000000238418579
1557995346.2341728,1380,1.0
1557995346.352934,1400,1.0
1557995346.473757,1420,0.6000000238418579
1557995346.591833,1440,0.6000000238418579
1557995346.712499,1460,0.6000000238418579
1557995346.832491,1480,0.6000000238418579
1557995346.953658,1500,0.800000011920929
1557995347.073768,1520,0.4000000059604645
1557995347.192414,1540,0.6000000238418579
1557995347.309385,1560,0.6000000238418579
1557995347.6251981,1580,0.800000011920929
1557995347.746745,1600,0.800000011920929
1557995347.863366,1620,1.0
1557995347.980497,1640,0.800000011920929
1557995348.097981,1660,1.0
1557995348.214313,1680,0.800000011920929
1557995348.3316731,1700,0.800000011920929
1557995348.448216,1720,0.6000000238418579
1557995348.567081,1740,1.0
1557995348.684887,1760,0.800000011920929
1557995348.8014479,1780,0.800000011920929
1557995348.9181619,1800,0.800000011920929
1557995349.0358331,1820,0.800000011920929
1557995349.151171,1840,1.0
1557995349.267949,1860,0.800000011920929
1557995349.384817,1880,0.6000000238418579
1557995349.5013719,1900,0.800000011920929
1557995349.813997,1920,0.6000000238418579
1557995349.933145,1940,0.800000011920929
1557995350.048162,1960,0.6000000238418579
1557995350.16349,1980,0.800000011920929
1557995350.278095,2000,0.800000011920929
1557995350.391711,2020,1.0
1557995350.505549,2040,0.4000000059604645
1557995350.627876,2060,0.4000000059604645
1557995350.748353,2080,0.800000011920929
1557995350.868165,2100,1.0
1557995350.9825642,2120,1.0
1557995351.0977101,2140,0.800000011920929
1557995351.215208,2160,0.800000011920929
1557995351.3366551,2180,0.800000011920929
1557995351.458603,2200,0.800000011920929
1557995351.577225,2220,0.800000011920929
1557995351.700972,2240,0.800000011920929
1557995352.0251431,2260,1.0
1557995352.154017,2280,1.0
1557995352.277771,2300,0.800000011920929
1557995352.4046268,2320,1.0
1557995352.5305889,2340,0.800000011920929
1557995352.6550322,2360,0.800000011920929
1557995352.7750468,2380,0.800000011920929
1557995352.895029,2400,0.6000000238418579
1557995353.016448,2420,0.6000000238418579
1557995353.137621,2440,1.0
1557995353.2591932,2460,0.4000000059604645
1557995353.3838358,2480,0.800000011920929
1557995353.513759,2500,1.0
1557995353.64699,2520,1.0
1557995353.779188,2540,0.800000011920929
1557995353.910828,2560,0.6000000238418579
1557995354.240063,2580,1.0
1557995354.373482,2600,0.6000000238418579
1557995354.509608,2620,1.0
1557995354.643703,2640,0.800000011920929
1557995354.777219,2660,0.800000011920929
1557995354.9113119,2680,1.0
1557995355.0481331,2700,0.800000011920929
1557995355.181928,2720,0.800000011920929
1557995355.306554,2740,0.800000011920929
1557995355.428267,2760,1.0
1557995355.553421,2780,0.800000011920929
1557995355.675518,2800,0.800000011920929
1557995355.79567,2820,1.0
1557995355.916487,2840,0.800000011920929
1557995356.039188,2860,0.6000000238418579
1557995356.159651,2880,0.800000011920929
1557995356.475204,2900,1.0
1557995356.5926342,2920,0.800000011920929
1557995356.710218,2940,1.0
1557995356.82747,2960,1.0
1557995356.944915,2980,0.6000000238418579
1557995357.062547,3000,1.0
1557995357.1803892,3020,0.6000000238418579
1557995357.297992,3040,0.800000011920929
1557995357.415334,3060,0.800000011920929
1557995357.5421371,3080,1.0
1557995357.659462,3100,1.0
1557995357.777489,3120,1.0
1557995357.898153,3140,0.6000000238418579
1557995358.014365,3160,1.0
1557995358.1298711,3180,1.0
1557995358.246706,3200,1.0
1557995358.3657842,3220,0.6000000238418579
1557995358.679793,3240,0.800000011920929
1557995358.7956748,3260,0.800000011920929
1557995358.9107,3280,0.800000011920929
1557995359.0245068,3300,1.0
1557995359.1389,3320,1.0
1557995359.253085,3340,1.0
1557995359.367191,3360,1.0
1557995359.480664,3380,0.6000000238418579
1557995359.5942159,3400,1.0
1557995359.709316,3420,1.0
1557995359.827782,3440,1.0
1557995359.960087,3460,0.800000011920929
1557995360.080818,3480,1.0
1557995360.193986,3500,1.0
1557995360.307512,3520,1.0
1557995360.421055,3540,1.0
1557995360.536753,3560,1.0
1557995360.852299,3580,0.800000011920929
1557995360.974205,3600,1.0
1557995361.104907,3620,1.0
1557995361.236684,3640,1.0
1557995361.366069,3660,1.0
1557995361.497211,3680,0.800000011920929
1557995361.633346,3700,0.6000000238418579
1557995361.76854,3720,0.800000011920929
1557995361.9029708,3740,1.0
1557995362.0393212,3760,1.0
1557995362.1770592,3780,0.800000011920929
1557995362.316889,3800,0.800000011920929
1557995362.442196,3820,1.0
1557995362.5676968,3840,1.0
1557995362.692323,3860,1.0
1557995363.0196228,3880,0.800000011920929
1557995363.1414871,3900,1.0
1557995363.261722,3920,1.0
1557995363.380955,3940,1.0
1557995363.5025852,3960,0.800000011920929
1557995363.621826,3980,1.0
1557995363.738539,4000,0.800000011920929
1557995363.8566551,4020,1.0
1557995363.971993,4040,1.0
1557995364.092282,4060,1.0
1557995364.2096362,4080,1.0
1557995364.3264818,4100,1.0
1557995364.444277,4120,1.0
1557995364.576071,4140,1.0
1557995364.707718,4160,0.800000011920929
1557995364.839596,4180,1.0
1557995365.171059,4200,1.0
1557995365.3039732,4220,1.0
1557995365.440823,4240,0.800000011920929
1557995365.572358,4260,1.0
1557995365.702464,4280,1.0
1557995365.83411,4300,0.800000011920929
1557995365.9597251,4320,1.0
1557995366.089246,4340,1.0
1557995366.218803,4360,1.0
1557995366.33726,4380,1.0
1557995366.4550898,4400,1.0
1557995366.575897,4420,0.6000000238418579
1557995366.696661,4440,1.0
1557995366.818512,4460,1.0
1557995366.9391448,4480,1.0
1557995367.060448,4500,1.0
1557995367.376908,4520,1.0
1557995367.4973068,4540,1.0
1557995367.618013,4560,1.0
1557995367.740596,4580,0.6000000238418579
1557995367.86146,4600,1.0
1557995367.9935732,4620,1.0
1557995368.127132,4640,0.800000011920929
1557995368.261153,4660,1.0
1557995368.3929229,4680,0.800000011920929
1557995368.527651,4700,0.800000011920929
1557995368.666187,4720,0.6000000238418579
1557995368.798493,4740,0.800000011920929
1557995368.9328809,4760,0.800000011920929
1557995369.064126,4780,0.800000011920929
1557995369.1989582,4800,1.0
1557995369.335571,4820,1.0
1557995369.654033,4840,1.0
1557995369.776355,4860,1.0
1557995369.897654,4880,1.0
1557995370.023197,4900,1.0
1557995370.143868,4920,0.800000011920929
1557995370.265043,4940,1.0
1557995370.385055,4960,1.0
1557995370.504779,4980,1.0
1557995370.625912,5000,1.0
1557995370.746218,5020,1.0
1557995370.867993,5040,1.0
1557995370.988837,5060,1.0
1557995371.1101,5080,1.0
1557995371.24432,5100,1.0
1557995371.3771222,5120,1.0
1557995371.510391,5140,1.0
1557995371.843241,5160,1.0
1557995371.9771142,5180,1.0
1557995372.1188989,5200,1.0
1557995372.2513332,5220,1.0
1557995372.386385,5240,1.0
1557995372.5194528,5260,1.0
1557995372.655954,5280,1.0
1557995372.777857,5300,1.0
1557995372.901676,5320,1.0
1557995373.022218,5340,1.0
1557995373.143082,5360,1.0
1557995373.2648551,5380,1.0
1557995373.385667,5400,1.0
1557995373.50701,5420,1.0
1557995373.628507,5440,1.0
1557995373.944362,5460,1.0
1557995374.065176,5480,0.800000011920929
1557995374.185685,5500,1.0
1557995374.319305,5520,1.0
1557995374.4531689,5540,1.0
1557995374.585866,5560,1.0
1557995374.719321,5580,0.800000011920929
1557995374.8534489,5600,1.0
1557995374.988935,5620,1.0
1557995375.123534,5640,1.0
1557995375.259722,5660,1.0
1557995375.395881,5680,1.0
