Wall time,Step,Value
1558006537.5857348,0,0.7163007259368896
1558006537.759388,20,0.6986129879951477
1558006537.8814452,40,0.6488372087478638
1558006538.003943,60,0.6642124652862549
1558006538.119,80,0.7139570116996765
1558006538.2351239,100,0.39733627438545227
1558006538.346111,120,0.3864319622516632
1558006538.452395,140,0.3671966791152954
1558006538.562689,160,0.39567726850509644
1558006538.670631,180,0.28813230991363525
1558006538.783378,200,0.319113165140152
1558006538.893718,220,0.18189404904842377
1558006539.004014,240,0.1381818801164627
1558006539.113384,260,0.1102515235543251
1558006539.226113,280,0.18694530427455902
1558006539.335474,300,0.1158180981874466
1558006539.445805,320,0.0657820999622345
1558006539.5622458,340,0.047869838774204254
1558006539.865247,360,0.11115976423025131
1558006539.971978,380,0.028769560158252716
1558006540.0811362,400,0.01568201184272766
1558006540.1885571,420,0.018379414454102516
1558006540.296921,440,0.014816910028457642
1558006540.405039,460,0.06050363555550575
1558006540.5132291,480,0.011308550834655762
1558006540.619978,500,0.009604518301784992
1558006540.730349,520,0.005992851220071316
1558006540.841105,540,0.019877659156918526
1558006540.952042,560,0.0056365253403782845
1558006541.071023,580,0.0031205678824335337
1558006541.18875,600,0.003885157173499465
1558006541.299417,620,0.004992774687707424
1558006541.40958,640,0.007615928538143635
1558006541.519613,660,0.002191033447161317
1558006541.629174,680,0.0018259573262184858
1558006541.738936,700,0.09526439011096954
1558006542.043939,720,0.0016343211755156517
1558006542.1540549,740,0.6368288993835449
1558006542.2681699,760,0.041800305247306824
1558006542.3786838,780,0.009266750887036324
1558006542.488817,800,0.004513731226325035
1558006542.5997891,820,0.006194159854203463
1558006542.7100868,840,0.008966914378106594
1558006542.818395,860,0.003680989844724536
1558006542.927444,880,0.005253355484455824
1558006543.038642,900,0.001978168496862054
1558006543.150785,920,0.006044898182153702
1558006543.2608361,940,0.002244706265628338
1558006543.396321,960,0.001178710488602519
1558006543.506201,980,0.000981371384114027
1558006543.620639,1000,0.000773682608269155
1558006543.730817,1020,0.0010330057702958584
1558006543.8415942,1040,0.0006787872407585382
1558006543.953346,1060,0.000555553415324539
1558006544.26507,1080,0.0027452753856778145
1558006544.380182,1100,0.0013628267915919423
1558006544.503723,1120,0.00011920452379854396
1558006544.633226,1140,0.0007323646568693221
1558006544.756598,1160,0.06725077331066132
1558006544.8834188,1180,8.006095595192164e-05
1558006545.007624,1200,0.0010040379129350185
1558006545.132431,1220,0.0005504131549969316
1558006545.259667,1240,0.0008760810014791787
1558006545.389567,1260,6.98709482094273e-05
1558006545.518827,1280,0.0044824122451245785
1558006545.649121,1300,0.0022269629407674074
1558006545.779559,1320,4.4589043682208285e-05
1558006545.907635,1340,0.0010196923976764083
1558006546.036989,1360,0.0006038856226950884
