Wall time,Step,Value
1557995337.590014,0,0.7307146787643433
1557995337.712008,20,0.6924697160720825
1557995337.8285902,40,0.7242393493652344
1557995337.9394271,60,0.6924163699150085
1557995338.04821,80,0.6814163327217102
1557995338.157237,100,0.7045210599899292
1557995338.271222,120,0.7398886680603027
1557995338.378485,140,0.715173602104187
1557995338.486031,160,0.6928137540817261
1557995338.593281,180,0.6543058156967163
1557995338.9058409,200,0.7386844158172607
1557995339.017768,220,0.7310209274291992
1557995339.128875,240,0.6294750571250916
1557995339.242501,260,0.8166478872299194
1557995339.351143,280,0.7477547526359558
1557995339.460961,300,0.7598525881767273
1557995339.569217,320,0.6368169784545898
1557995339.6777081,340,0.6782564520835876
1557995339.7876842,360,0.6812078356742859
1557995339.896134,380,0.6602011919021606
1557995340.006179,400,0.7243157029151917
1557995340.114432,420,0.6056909561157227
1557995340.223061,440,0.7011570930480957
1557995340.33417,460,0.5945688486099243
1557995340.4455092,480,0.765690803527832
1557995340.556482,500,0.6109312176704407
1557995340.6649039,520,0.5942977070808411
1557995340.7732322,540,0.7731760144233704
1557995341.082415,560,0.6915459036827087
1557995341.209248,580,0.6245955228805542
1557995341.3270788,600,0.5394653081893921
1557995341.44514,620,0.716620922088623
1557995341.558003,640,0.6632020473480225
1557995341.6717598,660,0.6011040210723877
1557995341.781586,680,0.8115590214729309
1557995341.888011,700,0.6687144041061401
1557995341.994507,720,0.8135977983474731
1557995342.0999522,740,0.6321593523025513
1557995342.208274,760,0.5841257572174072
1557995342.317047,780,0.5278993844985962
1557995342.424457,800,0.6848360300064087
1557995342.531845,820,0.693881630897522
1557995342.640636,840,0.6244519352912903
1557995342.748747,860,0.5769110918045044
1557995342.856859,880,0.6128618717193604
1557995342.965421,900,0.66168612241745
1557995343.280628,920,0.7607126235961914
1557995343.3927522,940,0.5405884981155396
1557995343.4995992,960,0.722248911857605
1557995343.606482,980,0.770866870880127
1557995343.714429,1000,0.5799285173416138
1557995343.8298812,1020,0.580317497253418
1557995343.949273,1040,0.7376275062561035
1557995344.0660322,1060,0.5628320574760437
1557995344.185441,1080,0.7051203846931458
1557995344.30212,1100,0.5365140438079834
1557995344.422484,1120,0.6724876761436462
1557995344.545457,1140,0.5823359489440918
1557995344.671208,1160,0.6396387219429016
1557995344.8020082,1180,0.6310607194900513
1557995344.936674,1200,0.578029990196228
1557995345.066106,1220,0.60234135389328
1557995345.190357,1240,0.7653762698173523
1557995345.5071218,1260,0.5272442698478699
1557995345.63254,1280,0.3608672022819519
1557995345.752115,1300,0.3772105574607849
1557995345.8724248,1320,0.4098339080810547
1557995345.9921868,1340,0.7797576785087585
1557995346.113585,1360,0.5688313245773315
1557995346.233879,1380,0.5018337965011597
1557995346.3526652,1400,0.44942331314086914
1557995346.4734569,1420,0.5901874303817749
1557995346.591567,1440,0.7877712249755859
1557995346.712223,1460,0.7325944900512695
1557995346.832211,1480,0.7919442057609558
1557995346.953377,1500,0.3703608512878418
1557995347.073483,1520,0.7575532793998718
1557995347.19214,1540,0.6869508028030396
1557995347.309124,1560,0.5815486907958984
1557995347.624906,1580,0.5207487940788269
1557995347.746475,1600,0.52597576379776
1557995347.863105,1620,0.39479774236679077
1557995347.9802299,1640,0.40960898995399475
1557995348.097708,1660,0.4186846613883972
1557995348.214043,1680,0.47205013036727905
1557995348.33141,1700,0.3583182990550995
1557995348.447956,1720,0.5495424270629883
1557995348.566818,1740,0.45410269498825073
1557995348.684617,1760,0.543986976146698
1557995348.801187,1780,0.5781698226928711
1557995348.9179158,1800,0.5620298385620117
1557995349.0355682,1820,0.6041842699050903
1557995349.15091,1840,0.30764830112457275
1557995349.267709,1860,0.4087442457675934
1557995349.384563,1880,0.5508017539978027
1557995349.501111,1900,0.4940458834171295
1557995349.813729,1920,0.5113139748573303
1557995349.932894,1940,0.43428945541381836
1557995350.047898,1960,0.7612971663475037
1557995350.163237,1980,0.5933554768562317
1557995350.277827,2000,0.5591596364974976
1557995350.391454,2020,0.35465553402900696
1557995350.505295,2040,0.8629697561264038
1557995350.627607,2060,0.7867196798324585
1557995350.748081,2080,0.532516360282898
1557995350.867917,2100,0.33936911821365356
1557995350.982304,2120,0.30247366428375244
1557995351.097451,2140,0.332948237657547
1557995351.214947,2160,0.3446860611438751
1557995351.3363788,2180,0.5207360982894897
1557995351.4583418,2200,0.5244354009628296
1557995351.57695,2220,0.6144975423812866
1557995351.700717,2240,0.3204478621482849
1557995352.024868,2260,0.1263088583946228
1557995352.153752,2280,0.2759663760662079
1557995352.2774951,2300,0.4479134678840637
1557995352.40435,2320,0.16810062527656555
1557995352.53031,2340,0.5598973631858826
1557995352.65476,2360,0.49025315046310425
1557995352.774785,2380,0.5268610715866089
1557995352.8947608,2400,0.4273620545864105
1557995353.01617,2420,0.7069733738899231
1557995353.1373389,2440,0.40506094694137573
1557995353.258929,2460,0.8508778810501099
1557995353.383562,2480,0.4000818133354187
1557995353.513484,2500,0.14387771487236023
1557995353.646711,2520,0.19139191508293152
1557995353.7789052,2540,0.5361482501029968
1557995353.9105291,2560,0.9888136982917786
1557995354.239773,2580,0.2028157263994217
1557995354.373176,2600,0.35567808151245117
1557995354.509312,2620,0.23752598464488983
1557995354.643413,2640,0.8409220576286316
1557995354.7769191,2660,0.4651563763618469
1557995354.911026,2680,0.24651753902435303
1557995355.047842,2700,0.47738534212112427
1557995355.181647,2720,0.5100750923156738
1557995355.306273,2740,0.32048678398132324
1557995355.427986,2760,0.21568211913108826
1557995355.553143,2780,0.4749274253845215
1557995355.6752372,2800,0.370756596326828
1557995355.795402,2820,0.11811240017414093
1557995355.916229,2840,0.44301438331604004
1557995356.038901,2860,0.8059318661689758
1557995356.159371,2880,0.6575382351875305
1557995356.4749298,2900,0.2940184772014618
1557995356.59237,2920,0.5381550788879395
1557995356.709952,2940,0.13534876704216003
1557995356.827206,2960,0.1997404545545578
1557995356.944654,2980,0.46793025732040405
1557995357.0622919,3000,0.24443504214286804
1557995357.18011,3020,0.7491410374641418
1557995357.297726,3040,0.29783564805984497
1557995357.415058,3060,0.26323041319847107
1557995357.5418549,3080,0.1480523645877838
1557995357.659189,3100,0.261104553937912
1557995357.777214,3120,0.1974867284297943
1557995357.897883,3140,0.7192177772521973
1557995358.014108,3160,0.3195401132106781
1557995358.1296031,3180,0.12364647537469864
1557995358.2464378,3200,0.19465656578540802
1557995358.365525,3220,0.5937237739562988
1557995358.679543,3240,0.34646597504615784
1557995358.795402,3260,0.5290331840515137
1557995358.910439,3280,0.5252997875213623
1557995359.0242372,3300,0.10455982387065887
1557995359.1386409,3320,0.175182044506073
1557995359.252831,3340,0.08947692066431046
1557995359.366932,3360,0.2128438651561737
1557995359.480391,3380,0.45958346128463745
1557995359.593948,3400,0.2273823320865631
1557995359.709065,3420,0.2046518325805664
1557995359.827484,3440,0.04099585860967636
1557995359.9598038,3460,0.2996523976325989
1557995360.0805619,3480,0.10155794769525528
1557995360.193732,3500,0.07916490733623505
1557995360.30723,3520,0.1600814163684845
1557995360.4208078,3540,0.10358123481273651
1557995360.536493,3560,0.14537419378757477
1557995360.8520179,3580,0.39257097244262695
1557995360.973919,3600,0.16756275296211243
1557995361.104594,3620,0.03575117513537407
1557995361.2363908,3640,0.2528875470161438
1557995361.3657799,3660,0.07865190505981445
1557995361.496923,3680,0.24227771162986755
1557995361.6330361,3700,0.7363220453262329
1557995361.768249,3720,0.3619554340839386
1557995361.9026718,3740,0.26161471009254456
1557995362.03901,3760,0.09828243404626846
1557995362.176762,3780,0.5008096694946289
1557995362.316431,3800,0.34508204460144043
1557995362.44189,3820,0.06841595470905304
1557995362.5674188,3840,0.16062483191490173
1557995362.69204,3860,0.03528179973363876
1557995363.0192692,3880,0.3646370768547058
1557995363.141196,3900,0.14022624492645264
1557995363.261447,3920,0.06978170573711395
1557995363.380662,3940,0.12182559818029404
1557995363.502301,3960,0.20389315485954285
1557995363.6215491,3980,0.14876043796539307
1557995363.738275,4000,0.48130154609680176
1557995363.856364,4020,0.1746702492237091
1557995363.971724,4040,0.017336130142211914
1557995364.092,4060,0.07241630554199219
1557995364.209342,4080,0.18310171365737915
1557995364.32618,4100,0.06361480057239532
1557995364.443997,4120,0.10434353351593018
1557995364.575792,4140,0.03893322870135307
1557995364.707415,4160,0.21880292892456055
1557995364.839301,4180,0.06779561191797256
1557995365.170767,4200,0.0394212007522583
1557995365.3036668,4220,0.03967394679784775
1557995365.4405298,4240,0.41932544112205505
1557995365.572057,4260,0.13230209052562714
1557995365.702183,4280,0.05924816057085991
1557995365.833811,4300,0.1753648966550827
1557995365.959448,4320,0.04033541679382324
1557995366.088935,4340,0.03557620197534561
1557995366.218525,4360,0.05592906475067139
1557995366.336977,4380,0.04256148263812065
1557995366.454805,4400,0.07320413738489151
1557995366.575627,4420,1.4399566650390625
1557995366.69639,4440,0.0355052724480629
1557995366.818243,4460,0.2517750859260559
1557995366.938878,4480,0.15859484672546387
1557995367.060184,4500,0.04255323484539986
1557995367.3766358,4520,0.16141879558563232
1557995367.497026,4540,0.1943323314189911
1557995367.617732,4560,0.03597111627459526
1557995367.740319,4580,0.5403183698654175
1557995367.861187,4600,0.027593636885285378
1557995367.993271,4620,0.1006535068154335
1557995368.126834,4640,0.22500348091125488
1557995368.2608519,4660,0.01892533339560032
1557995368.3926148,4680,0.21751634776592255
1557995368.5273569,4700,0.5673198699951172
1557995368.665847,4720,0.9316428303718567
1557995368.798197,4740,0.36216962337493896
1557995368.9326,4760,0.39979881048202515
1557995369.063817,4780,0.1572715938091278
1557995369.198633,4800,0.07267634570598602
1557995369.3352818,4820,0.035468149930238724
1557995369.6537411,4840,0.019171500578522682
1557995369.7760751,4860,0.05944716930389404
1557995369.897353,4880,0.0236661434173584
1557995370.022914,4900,0.01462321262806654
1557995370.14359,4920,0.17045016586780548
1557995370.2647822,4940,0.07675109058618546
1557995370.384783,4960,0.05355477333068848
1557995370.504517,4980,0.009167194366455078
1557995370.6256452,5000,0.020281696692109108
1557995370.74596,5020,0.025771761313080788
1557995370.8677151,5040,0.09494908899068832
1557995370.988559,5060,0.0086510656401515
1557995371.109822,5080,0.06136437505483627
1557995371.244012,5100,0.02127230167388916
1557995371.3768241,5120,0.025475692003965378
1557995371.5100842,5140,0.10725525766611099
1557995371.8429482,5160,0.032115865498781204
1557995371.976813,5180,0.03880744054913521
1557995372.118591,5200,0.006099033169448376
1557995372.2510421,5220,0.01963660679757595
1557995372.386092,5240,0.051203060895204544
1557995372.519157,5260,0.009582901373505592
1557995372.6556008,5280,0.011338138952851295
1557995372.777577,5300,0.09527076780796051
1557995372.901403,5320,0.11946608126163483
1557995373.021947,5340,0.00782711524516344
1557995373.1427999,5360,0.21528935432434082
1557995373.264578,5380,0.007158613298088312
1557995373.385396,5400,0.10912654548883438
1557995373.5067258,5420,0.036181021481752396
1557995373.6282308,5440,0.10761991888284683
1557995373.944084,5460,0.03169982507824898
1557995374.0649118,5480,0.38641810417175293
1557995374.1853461,5500,0.019565343856811523
1557995374.319006,5520,0.01274571381509304
1557995374.452855,5540,0.008058118633925915
1557995374.585579,5560,0.033086348325014114
1557995374.7190158,5580,0.30728980898857117
1557995374.853156,5600,0.056891560554504395
1557995374.988642,5620,0.021219301968812943
1557995375.1232462,5640,0.009023904800415039
1557995375.259406,5660,0.06657788902521133
1557995375.395561,5680,0.0030342102982103825
1557995375.5340018,5700,0.02400679513812065
1557995375.671587,5720,0.053720831871032715
1557995375.7995179,5740,0.07077576965093613
1557995376.11843,5760,0.05764327198266983
1557995376.2421272,5780,0.05925266817212105
1557995376.371775,5800,0.008686828427016735
1557995376.495637,5820,0.02765781804919243
1557995376.6183171,5840,0.01187832374125719
1557995376.739124,5860,0.0021673678420484066
1557995376.8591208,5880,0.029973197728395462
1557995376.987962,5900,0.08999736607074738
1557995377.123756,5920,0.020315051078796387
1557995377.245866,5940,0.03889043256640434
1557995377.364892,5960,0.018015002831816673
1557995377.482156,5980,0.00325431814417243
1557995377.5974898,6000,0.04235246032476425
1557995377.7137432,6020,0.0430113784968853
1557995377.8310668,6040,0.570358395576477
1557995377.959968,6060,0.10567691177129745
1557995378.0916421,6080,0.017303133383393288
1557995378.426456,6100,0.01230402011424303
1557995378.5586429,6120,0.0060676573775708675
1557995378.692845,6140,0.06202251836657524
1557995378.8300438,6160,0.016940951347351074
